post_uri,post_cid,type,date,news_id,like_count,repost_count,user_name,follower_count,follows_count,retweet_date
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,kayacker-author.bsky.social,34,51,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,yamainu.bsky.social,381,1079,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,brieischeese.bsky.social,466,78,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,thatauntzelda.bsky.social,180,235,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,ghoulpus.bsky.social,3014,107,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,esther-alter.bsky.social,79,47,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,juneinbrief.bsky.social,319,242,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,azaleadunn.bsky.social,560,935,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,floralashes.bsky.social,20471,2567,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,tallgirlpetunia.bsky.social,1646,846,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,rad.gendervibes.online,1065,900,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,jnewbold54.bsky.social,2020,4188,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,anisarian.bsky.social,7,16,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,mayadeane.bsky.social,5338,432,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,fluorescentlynx.bsky.social,393,1215,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,concentratedandi.bsky.social,104,163,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,dianamorningstar.bsky.social,347,692,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,hararereview.bsky.social,1293,273,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,saltymoongoddess.bsky.social,89,229,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,desiabstrusity.bsky.social,682,356,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,jenrrb-1337.bsky.social,596,1578,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,peacekeeper2036.bsky.social,35,345,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,adriaan.braevitae.com,642,594,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,kristabrynn.bsky.social,699,762,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,diyanddragons.bsky.social,1615,739,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,frith.bsky.social,267,509,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,transgirlsurf.bsky.social,2870,896,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,sickseb.bsky.social,342,647,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,beedokfern.bsky.social,1316,172,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,plantsgender.bsky.social,253,376,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,leaf-tilde.itch.io,4179,1180,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,danifinnwrites.bsky.social,5892,4492,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,nwclerk1989.bsky.social,101,79,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,starscozy.bsky.social,969,506,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,sagegreenpage.bsky.social,139,251,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,lcwall.bsky.social,226,407,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,latisserande.bsky.social,535,508,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,lifebettergreen.bsky.social,1137,4564,2024-12-31T05:52:25.655Z
at://did:plc:yjckedl3t2wrrj234flmfpd7/app.bsky.feed.post/3lei5vxfpkk23,bafyreiawvjvmv45aibc5woz3x22ghbdm2zhinnh2uygiebbwxr6mgptaru,repost,,gossipcop-930832,42,2,bittersweetjane.bsky.social,462,399,2024-12-29T23:22:22.950Z
at://did:plc:yjckedl3t2wrrj234flmfpd7/app.bsky.feed.post/3lei5vxfpkk23,bafyreiawvjvmv45aibc5woz3x22ghbdm2zhinnh2uygiebbwxr6mgptaru,repost,,gossipcop-930832,42,2,fraserjwd1743.bsky.social,2135,1901,2024-12-29T23:22:22.950Z
at://did:plc:j53ywwakk42vklflyauvty73/app.bsky.feed.post/3lehtnrvz6s2i,bafyreih32tp5a7jlcnp2y3t6xwgwtis7rsk3m2d5f2uplbv7vczg5ciyoe,repost,,gossipcop-930832,3,1,pluribus-unum.co,1233,1369,2024-12-29T20:18:51.344Z
at://did:plc:pyhewhygcm2p4klpa56e2qao/app.bsky.feed.post/3ldyvq7l6hc2z,bafyreibo6zyjjeoce7xabp5k5sgqshzuslbljtmilywb6qnzrzusax3k2a,repost,,gossipcop-930832,33,2,chekhovsgunnar.bsky.social,142,489,2024-12-23T21:46:04.178Z
at://did:plc:pyhewhygcm2p4klpa56e2qao/app.bsky.feed.post/3ldyvq7l6hc2z,bafyreibo6zyjjeoce7xabp5k5sgqshzuslbljtmilywb6qnzrzusax3k2a,repost,,gossipcop-930832,33,2,poliopoliopolio.bsky.social,609,293,2024-12-23T21:46:04.178Z
at://did:plc:f7ccyc4t3ikrk45ukn6tcnta/app.bsky.feed.post/3ldy4wf4wws2i,bafyreid5q5nt2dlt3ayx2mkqtmypj3yemy5ttr4koeoxh3uhk7yb2uletm,repost,,gossipcop-930832,12,7,markolkhovyk.bsky.social,6,19,2024-12-23T14:22:07.786Z
at://did:plc:f7ccyc4t3ikrk45ukn6tcnta/app.bsky.feed.post/3ldy4wf4wws2i,bafyreid5q5nt2dlt3ayx2mkqtmypj3yemy5ttr4koeoxh3uhk7yb2uletm,repost,,gossipcop-930832,12,7,indiedevbot.bsky.social,976,1,2024-12-23T14:22:07.786Z
at://did:plc:f7ccyc4t3ikrk45ukn6tcnta/app.bsky.feed.post/3ldy4wf4wws2i,bafyreid5q5nt2dlt3ayx2mkqtmypj3yemy5ttr4koeoxh3uhk7yb2uletm,repost,,gossipcop-930832,12,7,sitorimon.bsky.social,108,401,2024-12-23T14:22:07.786Z
at://did:plc:f7ccyc4t3ikrk45ukn6tcnta/app.bsky.feed.post/3ldy4wf4wws2i,bafyreid5q5nt2dlt3ayx2mkqtmypj3yemy5ttr4koeoxh3uhk7yb2uletm,repost,,gossipcop-930832,12,7,ivanyeofficial.bsky.social,97,40,2024-12-23T14:22:07.786Z
at://did:plc:f7ccyc4t3ikrk45ukn6tcnta/app.bsky.feed.post/3ldy4wf4wws2i,bafyreid5q5nt2dlt3ayx2mkqtmypj3yemy5ttr4koeoxh3uhk7yb2uletm,repost,,gossipcop-930832,12,7,indieverse.bsky.social,249,56,2024-12-23T14:22:07.786Z
at://did:plc:f7ccyc4t3ikrk45ukn6tcnta/app.bsky.feed.post/3ldy4wf4wws2i,bafyreid5q5nt2dlt3ayx2mkqtmypj3yemy5ttr4koeoxh3uhk7yb2uletm,repost,,gossipcop-930832,12,7,indiegameswtf.bsky.social,4817,17,2024-12-23T14:22:07.786Z
at://did:plc:f7ccyc4t3ikrk45ukn6tcnta/app.bsky.feed.post/3ldy4wf4wws2i,bafyreid5q5nt2dlt3ayx2mkqtmypj3yemy5ttr4koeoxh3uhk7yb2uletm,repost,,gossipcop-930832,12,7,m14.bsky.social,65,54,2024-12-23T14:22:07.786Z
at://did:plc:ebczxy5kirxbwzoippkbb2jf/app.bsky.feed.post/3ldosixw5sk2w,bafyreifvyjw5jxx6c73lbva7ffpelo3bdqg2mjvn3py7saurq6xqzkceti,repost,,gossipcop-930832,64,3,diana7266.bsky.social,392,367,2024-12-19T21:21:42.644Z
at://did:plc:ebczxy5kirxbwzoippkbb2jf/app.bsky.feed.post/3ldosixw5sk2w,bafyreifvyjw5jxx6c73lbva7ffpelo3bdqg2mjvn3py7saurq6xqzkceti,repost,,gossipcop-930832,64,3,sangharatna.bsky.social,33,36,2024-12-19T21:21:42.644Z
at://did:plc:ebczxy5kirxbwzoippkbb2jf/app.bsky.feed.post/3ldosixw5sk2w,bafyreifvyjw5jxx6c73lbva7ffpelo3bdqg2mjvn3py7saurq6xqzkceti,repost,,gossipcop-930832,64,3,thetrueduckman.bsky.social,121,160,2024-12-19T21:21:42.644Z
at://did:plc:rh3czdooqavfzazjyi5ddeh7/app.bsky.feed.post/3ldhgmezb422z,bafyreicbp73aznt2ea2okgev6vrbhpfnmyg2revfypw7e6cvvtiarow2zq,repost,,gossipcop-930832,9,4,brye989.bsky.social,312,372,2024-12-16T23:00:13.993Z
at://did:plc:rh3czdooqavfzazjyi5ddeh7/app.bsky.feed.post/3ldhgmezb422z,bafyreicbp73aznt2ea2okgev6vrbhpfnmyg2revfypw7e6cvvtiarow2zq,repost,,gossipcop-930832,9,4,almaluvlee.bsky.social,1508,168,2024-12-16T23:00:13.993Z
at://did:plc:rh3czdooqavfzazjyi5ddeh7/app.bsky.feed.post/3ldhgmezb422z,bafyreicbp73aznt2ea2okgev6vrbhpfnmyg2revfypw7e6cvvtiarow2zq,repost,,gossipcop-930832,9,4,bhorrified.bsky.social,262,110,2024-12-16T23:00:13.993Z
at://did:plc:rh3czdooqavfzazjyi5ddeh7/app.bsky.feed.post/3ldhgmezb422z,bafyreicbp73aznt2ea2okgev6vrbhpfnmyg2revfypw7e6cvvtiarow2zq,repost,,gossipcop-930832,9,4,w98thla.bsky.social,231,162,2024-12-16T23:00:13.993Z
at://did:plc:5yaiu673f3xjw2ov6zqdvtid/app.bsky.feed.post/3ldclcwpmjl2k,bafyreiawzi4u4xqffqjsmb3yv673cuohn6urz2mu2ikmbft3nvomfrcsyq,repost,,gossipcop-930832,0,2,mendezmovierpt.bsky.social,214,114,2024-12-15T00:41:06.994Z
at://did:plc:5yaiu673f3xjw2ov6zqdvtid/app.bsky.feed.post/3ldclcwpmjl2k,bafyreiawzi4u4xqffqjsmb3yv673cuohn6urz2mu2ikmbft3nvomfrcsyq,repost,,gossipcop-930832,0,2,1upvault.bsky.social,122,146,2024-12-15T00:41:06.994Z
at://did:plc:7psbj2gy4bgcz24ulo7cx6oj/app.bsky.feed.post/3ldcdrgmrc2o2,bafyreiglrlth62pzjmum3tjdpyowbwv2wizdow6szbgoiiteljyip3j2bu,repost,,gossipcop-930832,0,1,filmfreak75.mastodon.social.ap.brid.gy,14,4,2024-12-14T22:25:57.000Z
at://did:plc:zwxl6dnun52q3ywiao2ad3if/app.bsky.feed.post/3ld6vkyvcxqo2,bafyreid66t52hjibm746hixuqxb5y3qjnpwyycu3eiu7xsxhrjo5xidyjm,repost,,gossipcop-930832,0,1,tecnologia-FlipboardBR.flipboard.com.ap.brid.gy,0,0,2024-12-13T13:31:53.000Z
at://did:plc:5dxxb57bbirixehsiq6mbli3/app.bsky.feed.post/3ld5zrsjiys24,bafyreid7hyglsdnndxxyhn54g36i3drkubtr3n24el6sfwzgdd5vxfuyhu,repost,,gossipcop-930832,20,2,nekotsukistudio.bsky.social,364,189,2024-12-13T05:16:39.640Z
at://did:plc:5dxxb57bbirixehsiq6mbli3/app.bsky.feed.post/3ld5zrsjiys24,bafyreid7hyglsdnndxxyhn54g36i3drkubtr3n24el6sfwzgdd5vxfuyhu,repost,,gossipcop-930832,20,2,jvance.bsky.social,803,841,2024-12-13T05:16:39.640Z
at://did:plc:zwxl6dnun52q3ywiao2ad3if/app.bsky.feed.post/3ld5wkrmsbf22,bafyreif5mii5yeybn4vmrqyho3yr2hi76cgmihvobybd5yransinx4sb5e,repost,,gossipcop-930832,0,1,entretenimento-FlipboardBR.flipboard.com.ap.brid.gy,1,0,2024-12-13T04:17:55.000Z
at://did:plc:rjuel2idbd5cvtf3toemjznp/app.bsky.feed.post/3ld5te64wtk2q,bafyreihf7sahqqjr4rutiq34baianijijkqqpcq6jecssmaa44ww6xjl4m,repost,,gossipcop-930832,1,1,harrysmum59.bsky.social,1201,1428,2024-12-13T03:21:35.242Z
