post_uri,post_cid,type,date,news_id,like_count,repost_count,user_name,follower_count,follows_count,retweet_date
at://did:plc:nmukmjmptothgq4a5ewty6ll/app.bsky.feed.post/3lc366tkphs2v,bafyreicfb7fyadikp33dulb2zxwxzzorammdprlomrjd6emhoodbjlnwwe,post,2024-11-29 08:32:21.059000+00:00,politifact6173,1,0,puckfair52.bsky.social,87,161,
at://did:plc:mkecx3myjtwf5f6lrjj2ln6m/app.bsky.feed.post/3l5hvu4i5xp2k,bafyreihhgocjagfyd7dmoevp5jbxot5btv554qjtkjemx23h3oh6k72xxe,post,2024-10-01 19:01:49.757000+00:00,politifact6173,1,0,kutheks.bsky.social,1203,340,
at://did:plc:ks5e55phe7kiob4yjgjm44sh/app.bsky.feed.post/3l4ckvqtoi22t,bafyreidt5yv2sv4557vpayagppznagitjmpbmuw6vuxjkllfpdtrp2wx7a,post,2024-09-16 22:37:12.499000+00:00,politifact6173,1,0,stormrider.tv,52,174,
at://did:plc:oyltlaavz7aluxyklt4o2l3a/app.bsky.feed.post/3l2nllzacv72v,bafyreicxkpnc6xs6ip6tfh5lhh6yfblh2lpeo62xhbrapzdu4abpgthakq,post,2024-08-26 20:58:44.054000+00:00,politifact6173,1,0,kachumbali.bsky.social,252,1141,
at://did:plc:474ldquxwzrlcvjhhbbk2wte/app.bsky.feed.post/3kz5envujm22e,bafyreih3dnjq5rvev7sbnco73z5rgvk27ohbiafbyuu7na6tzrxmhtwjsq,post,2024-08-07 16:46:44.028000+00:00,politifact6173,8,1,josie.zone,26402,5252,
at://did:plc:mcb6n67plnrlx4lg35natk2b/app.bsky.feed.post/3ky7axh4vwk2k,bafyreic3a7mh4fjxgnmrszpr4bbaycnk4qdpjyntp7b5c5r6jvd4h53lya,post,2024-07-26 17:20:37.002808+00:00,politifact6173,0,0,nowbreezing.ntw.app,11546,7,
at://did:plc:qzlrrbq5qpj6vwouwbyj4lml/app.bsky.feed.post/3kxchp2crkp2b,bafyreihjflowhl7s5fo72yl3j7hm2i2mlzl5vmyhnek2g7ffo3nbm2x65q,post,2024-07-15 06:33:58.879000+00:00,politifact6173,1,0,nxptvne.bsky.social,1042,1117,
at://did:plc:266oi47g3huue4q6znh2i43l/app.bsky.feed.post/3le42t4cuzs26,bafyreige5js7kjvugshmni2eehdtcrx53pwlmhb5d42dyhd6sw3qa423ou,post,2024-12-25 03:55:09.348000+00:00,politifact8629,0,0,arjwright.com,114,103,
at://did:plc:7twkuxslma2ezt5vaklzjqgd/app.bsky.feed.post/3ldvtynq2wk2w,bafyreie4zxcnlmkcp3yc7qgozyqrbrz3uklpfexesfknjp3a5bqlpgrqpe,post,2024-12-22 16:37:00.732000+00:00,politifact8629,3,0,krebsverena.bsky.social,2895,519,
at://did:plc:uct2qj57cheqfglbdiqlf3y7/app.bsky.feed.post/3ldtokcai5c2v,bafyreibel3bokoi5vpt3rirv3xuwjnbjhhtwnwnxumxmejt5yfnersoduq,post,2024-12-21 19:54:10.574000+00:00,politifact8629,1,0,larrythewonderdog.bsky.social,97,134,
at://did:plc:jbgxuhhtfni6mux7hp3kzuax/app.bsky.feed.post/3ldtmqhme7225,bafyreicul6vinxmgibookyt4p3pbnlht5fe2lqgugpdy7xfy3ytcqzq3iq,post,2024-12-21 19:21:47.056000+00:00,politifact8629,24,4,u24.gov.ua,9396,10,
at://did:plc:i7wwt3c4aacaymwkdekkbyo2/app.bsky.feed.post/3ldo5zcran22m,bafyreicq4ahdagfhwhqbmc6svec5fzs7x3ath2k54zyrnwqvtcnagewmqq,post,2024-12-19 15:15:00.372000+00:00,politifact8629,0,0,workshops4gaza.bsky.social,3959,274,
at://did:plc:w3piakjbyitsfhn2xsk7r2fy/app.bsky.feed.post/3ldmd64ptms2f,bafyreifavr255wpzmujvub4iqqn5k765uw3hvltdgsdabzvbssiedggjaa,post,2024-12-18 21:41:53+00:00,politifact8629,1,0,arvidian.ca,804,591,
at://did:plc:bpcqnpfpd7377ix32eg7jpmd/app.bsky.feed.post/3ldfbztwguk2a,bafyreiejribg6cn7spzvbpsdtg3we6rykdnfywu7afpirkhu4f5gpi4ifi,post,2024-12-16 02:32:57.640000+00:00,politifact8629,6,0,janevandis.bsky.social,6983,1118,
at://did:plc:gmbqy5pcenb4bduadxtinou7/app.bsky.feed.post/3ldco3xpib22f,bafyreidfn7gw6tmswznoxuqsr3wze3rep2vjgfnpqy63hrdcjgaqe434ti,post,2024-12-15 01:30:54.413000+00:00,politifact8629,8,0,dov.bsky.social,7179,758,
at://did:plc:p5dbo6m4ma3x7zat7rb3xmqn/app.bsky.feed.post/3ld45ibxbkc2k,bafyreihrovugveic6uz447hyi3y6ec2olnrked25sk24hzzfo7r5uz3wem,post,2024-12-12 11:17:35.765000+00:00,politifact8629,0,0,lawriebhoy.bsky.social,3017,3412,
at://did:plc:4hm6gb7dzobynqrpypif3dck/app.bsky.feed.post/3lebdbznw2f2q,bafyreiasrgnyaam5sqwu77ndhgqf5g6w6jgehiow3ex4qhxz7jtsnmwfki,post,2024-12-27 06:09:58.432000+00:00,politifact370,0,0,news-feed.bsky.social,8811,0,
at://did:plc:5uexuke6dhio5356chr4h7s4/app.bsky.feed.post/3lebakzjbjk2z,bafyreicue5otf4fxr2t2qlydk2skw22hflqyb62jb3q7m4gdswykjl5nhe,post,2024-12-27 05:21:19.118000+00:00,politifact370,36,9,johnhtran.bsky.social,36163,162062,
at://did:plc:43fdk46qa5gsokzygzildsaq/app.bsky.feed.post/3leavo5rrap2z,bafyreidmwgz3edu4ojmdxebyfeinpsp72njl7ihz5dglufj2o77ykuqpce,post,2024-12-27 02:06:12.895482+00:00,politifact370,0,0,fintwitter.bsky.social,111,1,
at://did:plc:43fdk46qa5gsokzygzildsaq/app.bsky.feed.post/3leauz3hfjs2w,bafyreic23rsqhinblayusclyaeeelc3zw6tbozxrvff3cdtb4lk2sdqxfe,post,2024-12-27 01:54:25.589320+00:00,politifact370,0,0,fintwitter.bsky.social,111,1,
at://did:plc:to66iawvah3w4vtgnlcrzgm4/app.bsky.feed.post/3lea3iydgwk27,bafyreicrjdnszezqym3huziv5mke2dazqyd3srr4uxxmwwul7tol5xacsu,post,2024-12-26 18:18:02.330000+00:00,politifact370,0,0,design3.bsky.social,455,574,
at://did:plc:meebc75altsav3pgyz4b3g5o/app.bsky.feed.post/3lea3dibgts22,bafyreidiz25sigwunfvsmzaricbwmncj7nzffaunvkeuy7x3cmjb67nfse,post,2024-12-26 18:14:57.716000+00:00,politifact370,35,4,aarnegranlund.bsky.social,7689,1021,
at://did:plc:puufos7w6zqb3l3bgxovgfiq/app.bsky.feed.post/3le7wdl4f4k2r,bafyreiggzlzxxy2jirin3v4fnifr4wmklsf6gjvr5jexyd7sepmyodc2g4,post,2024-12-26 16:45:31.983000+00:00,politifact370,0,0,airbrooklyn.bsky.social,180,30,
at://did:plc:fsw33txfqrwbgjohofpeuz2n/app.bsky.feed.post/3le7udg2cas2l,bafyreie2boqf5qbi3kue44zppr6gkitvdxzswnu276pc54rwbovatf47ku,post,2024-12-26 16:09:39.171000+00:00,politifact370,0,0,flythe.bsky.social,677,114,
at://did:plc:ylyorwkcicrxub5fe4h6rtxv/app.bsky.feed.post/3le7nzybtec2s,bafyreid6bzdlmdmap4z7x5fldatrplnlnw34nsuljhxkgixllj2h56sfca,post,2024-12-26 14:17:00.292000+00:00,politifact370,0,0,chevan.info,783,712,
at://did:plc:6y2b4lqfw2j3oyycegx3ey7q/app.bsky.feed.post/3le7in75ob226,bafyreie5jlagznaz4gka3p3rqlfui5gckhjeqvy4rdodroa6xj3ns5we4e,post,2024-12-26 12:40:22.592000+00:00,politifact370,336,84,jeffjarvis.bsky.social,106293,1679,
at://did:plc:yizf3uqsf4vddhew46mcv2q4/app.bsky.feed.post/3leboblekks2w,bafyreibmm2gigrznvjhswzrkmk4cwn3igayne5cvhht77cpwzlzznzxdti,post,2024-12-27 09:26:34.688000+00:00,politifact247,1,0,superchickendx.bsky.social,81,115,
at://did:plc:g3jnaw55mxflmchzeo3dqws5/app.bsky.feed.post/3lebmxxb6yh2d,bafyreibbk4twrs5v634gu6fg3vbanbaf7u5i4d6ux44gtrxvbutexwrjja,post,2024-12-27 09:03:17.835000+00:00,politifact247,0,0,ohitabee.bsky.social,11,29,
at://did:plc:zixrmtonbztuniykrzlm66o6/app.bsky.feed.post/3lebepmrfd22w,bafyreibhigs6eiq4notqmmhkp6mruryucw2mnuqnqcn4melqfu7u2mcsui,post,2024-12-27 06:35:28.497000+00:00,politifact247,1,0,fossils.bsky.social,202,597,
at://did:plc:sv6k37i3qc3vkop4jda7sgpu/app.bsky.feed.post/3lebdiuyack2o,bafyreib7wybahqgiw53twlaygi6fc3sjpwyyxyznd2ko3nyljhmj3buijy,post,2024-12-27 06:13:48.491000+00:00,politifact247,0,0,nikimorris.bsky.social,112,296,
at://did:plc:xz7eltdosmmvlvhjoinb36t4/app.bsky.feed.post/3leb5z3ksmk25,bafyreidxwfsf6mapsrfw6v2tywr6i4b653xvyji2gudw2q5mlpnfaufqsi,post,2024-12-27 04:35:29.809000+00:00,politifact247,18,0,gijoehancock.bsky.social,35,122,
at://did:plc:ydgng5hy3b4enxgfar232caw/app.bsky.feed.post/3leb4uzp3zk2o,bafyreigzm4qg7ztzkiweqt25ncb2yjwumbljppi3yyhjq5ay4ss3hjpweq,post,2024-12-27 04:15:19.893000+00:00,politifact247,3,0,rainorshine99.bsky.social,298,281,
at://did:plc:dzyoslp3v3yllwwzhe44f6p7/app.bsky.feed.post/3leb26fwkxk2m,bafyreih5kmy4cfdra4ugto5hleam4aluqdftfu6fkciupo2br6vmj45ria,post,2024-12-27 03:26:53.486000+00:00,politifact247,0,0,mouthyattorney.bsky.social,331,103,
at://did:plc:rf7cy2xpgzsuqzgufnengm7q/app.bsky.feed.post/3leazsm3umk2o,bafyreib2xmoyvtsta6fzz72d7tjxkpobwet7vwcnawhqcg7zt4vydeobxu,post,2024-12-27 03:20:17.285000+00:00,politifact247,0,0,coolforeva.bsky.social,125,116,
at://did:plc:ja7f6l5s72j4uyovbia2735x/app.bsky.feed.post/3leax2d5ar223,bafyreiemzjrdutuuioeb7z7lgghoaucspopf5hf67p3tbskyuro3ufenui,post,2024-12-27 02:30:51.852000+00:00,politifact247,0,0,pyronsanity.bsky.social,205,216,
at://did:plc:rbewe5wqjnxvocjg327gxcfq/app.bsky.feed.post/3leavbnzb4c2y,bafyreifzygeyj3awgj52o7zm5aep4wxxe7oky5mbmvlmz3cmmwa6pn5c64,post,2024-12-27 01:59:13.916000+00:00,politifact247,4,0,ladyfllash.bsky.social,264,47,
at://did:plc:do54tnooaq6gejxd7v7zkxig/app.bsky.feed.post/3ldqyg3olwc23,bafyreihmhw32l2d6ypjw3a27vfk2qc3ek62ebc57aanai466nll6zuoibq,post,2024-12-20 18:12:47.878000+00:00,politifact655,0,0,kenofseattle.bsky.social,538,232,
at://did:plc:zp5kknudpzk4s5tnagwsdn4t/app.bsky.feed.post/3ldou3uh5zc2l,bafyreifjrsxyudxsrfglgxtwp6ssk4e5x3ghrkliglgx4b2fnom55hgupa,post,2024-12-19 21:50:10.304000+00:00,politifact655,6,2,whitneyyoh.bsky.social,5026,4948,
at://did:plc:zp5kknudpzk4s5tnagwsdn4t/app.bsky.feed.post/3ldot5jobts2l,bafyreihz3tyr36a2qf3mxmr34lnpb3y3lno554rm5cvbux7uteh42gxey4,post,2024-12-19 21:33:12.370000+00:00,politifact655,3,2,whitneyyoh.bsky.social,5026,4948,
at://did:plc:keuzdwxp5ktxujn7cvik7sv7/app.bsky.feed.post/3ldmh5cepts2a,bafyreibpyoc52p77kinczy54hamlkbvoveu346aunk6p2mswjzlzhucwbq,post,2024-12-18 22:53:00.339000+00:00,politifact655,1,1,fancysplace.bsky.social,55953,110152,
at://did:plc:ka7gnycfr5ukzoymuogzel24/app.bsky.feed.post/3ldkhakqxbs2j,bafyreiajypcoavqg4fmnoo4hzvicjlssnf5vnhgjvw2s7dvteja4kbko6y,post,2024-12-18 03:49:30.302000+00:00,politifact655,1,0,dibabka.bsky.social,725,223,
at://did:plc:u4nl6aqp3l5w2zs7pd3hj7is/app.bsky.feed.post/3ldbutsgh522v,bafyreigvmnlo75r7lpwcbgyj5q5ygon4fefkyd7f4publvagtc5orwzwba,post,2024-12-14 17:58:56.892000+00:00,politifact655,6,2,noesister2.bsky.social,22520,20889,
at://did:plc:zp5kknudpzk4s5tnagwsdn4t/app.bsky.feed.post/3ld627l3zds2t,bafyreiaabrllmqsfrznfarvhjc7e43i3wru3sos2j3xouto5u6tpwtltui,post,2024-12-13 05:24:21.610000+00:00,politifact655,4,1,whitneyyoh.bsky.social,5026,4948,
at://did:plc:tzbdg7n3pl2rretpls35ybxg/app.bsky.feed.post/3lcuzujzdzs2t,bafyreihtqkvmbzjhgdmhxkgf5q2lvjxz5vjygzm7y3jcsvypcjiedggo2m,post,2024-12-09 15:24:13.737000+00:00,politifact655,2,1,abortionforward.bsky.social,1698,299,
at://did:plc:zp5kknudpzk4s5tnagwsdn4t/app.bsky.feed.post/3lctz55ub752e,bafyreiccc77437xmj7bbr274sbm5mg53gayixbk77sbg5e2362mjhmcuoq,post,2024-12-09 05:38:29.495000+00:00,politifact655,4,1,whitneyyoh.bsky.social,5026,4948,
at://did:plc:zp5kknudpzk4s5tnagwsdn4t/app.bsky.feed.post/3lcsxgjv5os2x,bafyreihcyo5twcrh54bhxzfzphegt4yewvfextfn5fd6cg2zw6mc4yo3na,post,2024-12-08 19:35:16.877000+00:00,politifact655,4,1,whitneyyoh.bsky.social,5026,4948,
at://did:plc:yizf3uqsf4vddhew46mcv2q4/app.bsky.feed.post/3leboblekks2w,bafyreibmm2gigrznvjhswzrkmk4cwn3igayne5cvhht77cpwzlzznzxdti,post,2024-12-27 09:26:34.688000+00:00,politifact247,1,0,superchickendx.bsky.social,81,115,
at://did:plc:g3jnaw55mxflmchzeo3dqws5/app.bsky.feed.post/3lebmxxb6yh2d,bafyreibbk4twrs5v634gu6fg3vbanbaf7u5i4d6ux44gtrxvbutexwrjja,post,2024-12-27 09:03:17.835000+00:00,politifact247,0,0,ohitabee.bsky.social,11,29,
at://did:plc:zixrmtonbztuniykrzlm66o6/app.bsky.feed.post/3lebepmrfd22w,bafyreibhigs6eiq4notqmmhkp6mruryucw2mnuqnqcn4melqfu7u2mcsui,post,2024-12-27 06:35:28.497000+00:00,politifact247,1,0,fossils.bsky.social,202,597,
at://did:plc:sv6k37i3qc3vkop4jda7sgpu/app.bsky.feed.post/3lebdiuyack2o,bafyreib7wybahqgiw53twlaygi6fc3sjpwyyxyznd2ko3nyljhmj3buijy,post,2024-12-27 06:13:48.491000+00:00,politifact247,0,0,nikimorris.bsky.social,112,296,
at://did:plc:xz7eltdosmmvlvhjoinb36t4/app.bsky.feed.post/3leb5z3ksmk25,bafyreidxwfsf6mapsrfw6v2tywr6i4b653xvyji2gudw2q5mlpnfaufqsi,post,2024-12-27 04:35:29.809000+00:00,politifact247,18,0,gijoehancock.bsky.social,35,122,
at://did:plc:ydgng5hy3b4enxgfar232caw/app.bsky.feed.post/3leb4uzp3zk2o,bafyreigzm4qg7ztzkiweqt25ncb2yjwumbljppi3yyhjq5ay4ss3hjpweq,post,2024-12-27 04:15:19.893000+00:00,politifact247,3,0,rainorshine99.bsky.social,298,281,
at://did:plc:dzyoslp3v3yllwwzhe44f6p7/app.bsky.feed.post/3leb26fwkxk2m,bafyreih5kmy4cfdra4ugto5hleam4aluqdftfu6fkciupo2br6vmj45ria,post,2024-12-27 03:26:53.486000+00:00,politifact247,0,0,mouthyattorney.bsky.social,331,103,
at://did:plc:rf7cy2xpgzsuqzgufnengm7q/app.bsky.feed.post/3leazsm3umk2o,bafyreib2xmoyvtsta6fzz72d7tjxkpobwet7vwcnawhqcg7zt4vydeobxu,post,2024-12-27 03:20:17.285000+00:00,politifact247,0,0,coolforeva.bsky.social,125,116,
at://did:plc:ja7f6l5s72j4uyovbia2735x/app.bsky.feed.post/3leax2d5ar223,bafyreiemzjrdutuuioeb7z7lgghoaucspopf5hf67p3tbskyuro3ufenui,post,2024-12-27 02:30:51.852000+00:00,politifact247,0,0,pyronsanity.bsky.social,205,216,
at://did:plc:rbewe5wqjnxvocjg327gxcfq/app.bsky.feed.post/3leavbnzb4c2y,bafyreifzygeyj3awgj52o7zm5aep4wxxe7oky5mbmvlmz3cmmwa6pn5c64,post,2024-12-27 01:59:13.916000+00:00,politifact247,4,0,ladyfllash.bsky.social,264,47,
at://did:plc:v3k2k5ssdajdcbeyfe742vmc/app.bsky.feed.post/3lebtebuio22a,bafyreiguqnjnd6x3bjffpktxzqc6dqjtjrwainuz2wr6iwxrtyb6fz4l7a,post,2024-12-27 10:57:34.094000+00:00,politifact4177,0,0,tessacurly.bsky.social,937,1220,
at://did:plc:o73qpo6hugl3u4aubzbmao7r/app.bsky.feed.post/3lebc5zdiwc26,bafyreig232gohrj3ixqzvvhg77f3haxn3s4ttan4wym7vm7566myhyzj2e,post,2024-12-27 05:49:50.213000+00:00,politifact4177,0,0,daninthebox.bsky.social,341,229,
at://did:plc:pdjriqqp4hiodpaktlvnkddw/app.bsky.feed.post/3leb4cbcchc2r,bafyreihvxh3ckq3axx3r27girzxwjzlxgzubjfidsu5pn2bxm2wp2bhhte,post,2024-12-27 04:04:50.330000+00:00,politifact4177,4,0,almondsquirrel.bsky.social,337,283,
at://did:plc:ilkjmh72msupuxl54dkjfjus/app.bsky.feed.post/3leb47qykz22p,bafyreidumczd3najs4ksnkmje44bvf4lf7sbmgdfq3kmhothsbdc56wnw4,post,2024-12-27 04:03:26.124000+00:00,politifact4177,0,0,soosk-queen.bsky.social,10,9,
at://did:plc:hirrlurhtw63wxfkkclgstmq/app.bsky.feed.post/3leatyc757s2c,bafyreifqjyppaaul7d7ng3r5jqvhkjagumtg7fo3lqhib4cvpqsp766msy,post,2024-12-27 01:36:05.795000+00:00,politifact4177,1,0,lincodega.bsky.social,5383,264,
at://did:plc:yacaytpvhjr7tawm3g2ktv47/app.bsky.feed.post/3leaqegk2nc2t,bafyreieazzabxq7atwlqevprtmki5zbhrx6kxxz63g43osrmvzjc6rhmte,post,2024-12-27 00:31:18.019000+00:00,politifact4177,5,0,thatferalwoman.bsky.social,6663,6843,
at://did:plc:ymenbuls4d5bbtoaqbk3w7zd/app.bsky.feed.post/3leanuc6dnc2b,bafyreiapvt3cqduuruwgu3wdr4o33pogzkvyzy5cvrt3qd3d3rzfsl6gdy,post,2024-12-26 23:46:29.039551+00:00,politifact4177,5,0,lamag.bsky.social,979,99,
at://did:plc:jatayrnvjid6rgxuwfqqbhse/app.bsky.feed.post/3lean6ifbac2o,bafyreifa7minhodfyanozfkaahrd3a42atkbcu2afuetuan4ulfxukyzzq,post,2024-12-26 23:34:17.402000+00:00,politifact4177,3,0,womenandarchives.bsky.social,178,94,
at://did:plc:xdttkz2justis7y6pb4k2olt/app.bsky.feed.post/3leakvf2pm22j,bafyreihfcjl2dl5ctsudtlavng564omp72bybn2g7yzzmepmqrhkojryhm,post,2024-12-26 22:53:24.455000+00:00,politifact4177,2,0,marlowechris.bsky.social,154,306,
at://did:plc:7nwc5m3c4qfdjnlgzusqtexk/app.bsky.feed.post/3leadh5mkdc2j,bafyreialutjz4rotmkluh46p5mqqzvk7vsq5jbpmefgiojor3tdxprad3y,post,2024-12-26 20:40:10.698000+00:00,politifact4177,0,0,panikarenka.bsky.social,805,1339,
at://did:plc:appfinwckonpn3rohvwgbgsq/app.bsky.feed.post/3leazqbw5n22o,bafyreiaujg56grw7pfmnhkdplec4wvsnx7aqsuhreyvc34hecbm2sxaene,post,2024-12-27 03:18:59.516000+00:00,politifact1213,1,0,amano-jack.bsky.social,78,122,
at://did:plc:appfinwckonpn3rohvwgbgsq/app.bsky.feed.post/3leazpdle7c2o,bafyreiexe5yvnplhg2ujqn3pbtqyokfjjazvrusuq3l7233vkf5yhk5cz4,post,2024-12-27 03:18:27.706000+00:00,politifact1213,15,0,amano-jack.bsky.social,78,122,
at://did:plc:5cvmyqpdhj467ejm7qkzhvoy/app.bsky.feed.post/3leaogjggik2x,bafyreih52nhj5k6lsisbdhlsncyxxlrac7gdmhpx7bzzf2oamlvixl3mby,post,2024-12-26 23:56:40.686000+00:00,politifact1213,0,0,pedigo.bsky.social,1620,1890,
at://did:plc:sxn4jcbmmavoqstii3c3angh/app.bsky.feed.post/3lealujh5ec2j,bafyreidudtgenhkwzepxp4tff7ahx5nddjd426bzhrkxjbz3evq7gfqx7y,post,2024-12-26 23:10:49.245000+00:00,politifact1213,0,0,seattlesusieq.bsky.social,239,543,
at://did:plc:ta7rrs35q5d7jtjyzsvpdxv5/app.bsky.feed.post/3le7pilfhqs2f,bafyreiegwzuja5qzqnfv6za5kl5elft7gj275kpe3d275sfoh2mj5rie24,post,2024-12-26 14:43:03.864000+00:00,politifact1213,0,0,mixminus.bsky.social,56,25,
at://did:plc:enhivw5nggden7gajdnla7in/app.bsky.feed.post/3le3zaon6wq2z,bafyreidptefdqtwlgt5qcxlrshoq3rnbjj73py6p2h3ehp3a3r4i2ksb3a,post,2024-12-25 03:26:55+00:00,politifact1213,0,0,dailynewscom.bsky.social,18,18,
at://did:plc:rthdsvcc26r6phiq2gywd6u6/app.bsky.feed.post/3le3gbf4ouc2p,bafyreigjm64dohxuojemp4away3fwxajvvf2tkclt2ytylu7swqeqlvkry,post,2024-12-24 21:47:19.773000+00:00,politifact1213,9,0,freedomspower.bsky.social,913,1359,
at://did:plc:qqshzhfcgqtu2rk62cdymr6h/app.bsky.feed.post/3le3e2ekcnk2x,bafyreicy76muxzv4luye5q7tlozw7zdvn6xbqiuvkihhquwlqaxp2yu7ja,post,2024-12-24 21:07:36.806000+00:00,politifact1213,8,0,restlessalbatross.bsky.social,149,86,
at://did:plc:fpm3z3p6ph4csly2dbaoia3p/app.bsky.feed.post/3ldziwayr722h,bafyreig6smrkkn6hdxvtcpshpn2p7rihqyc55g5ekuq37omkk7dsfcxkmu,post,2024-12-24 03:29:28.099000+00:00,politifact1213,0,0,dmzoutis.bsky.social,48,48,
at://did:plc:s55ha5ykvjo3irso6p6ksbth/app.bsky.feed.post/3ldzismum7c2t,bafyreifpg4yngekeantqxjbuxe6tllfzk457wh6rnux7ax7bjwfgwjl6pi,post,2024-12-24 03:27:26.329000+00:00,politifact1213,7,1,cmonmaque.bsky.social,8839,1319,
at://did:plc:mrnx65gtmaw47zg3jcccitnp/app.bsky.feed.post/3le2m32hhwk2n,bafyreia2uqcvtllxv2l36zoyujnzx5ntznx5h3ph7p55vmgbkdu67m235u,post,2024-12-24 13:58:29.978000+00:00,politifact4306,1,0,stickman007.bsky.social,3299,6854,
at://did:plc:lvqhbs7kswdyekjjxdh2mc3r/app.bsky.feed.post/3lbtkh54agc26,bafyreihs2kbt36gdeix5oopgs2s52d27mmdksb66p544h3tbankvbuj4z4,post,2024-11-26 07:50:26.501000+00:00,politifact4306,0,0,andytuit.bsky.social,159,93,
at://did:plc:k3a6s3ac4unrst44te7fd62m/app.bsky.feed.post/3kfkrferajd2q,bafyreicjoyl2a3iv4gkfvn6v3q7tqiav35f7bakfd7p4iom4ljhjlpbtem,post,2023-12-02 12:15:20.281000+00:00,politifact4306,14,1,danielrembrandt.bsky.social,9884,8967,
at://did:plc:q77hckxfljvisgswfk6erfr6/app.bsky.feed.post/3lbqdqasszl2e,bafyreib4rnlewqladpszwei5hkc5lkzqurg7rzq5bczyersndm2w4ofcdy,post,2011-08-16 20:21:30+00:00,politifact4306,0,0,thetechguychris.bsky.social,209,363,
at://did:plc:oy7b6nhe4yhu67jusgffuobh/app.bsky.feed.post/3lbnhhjciom2a,bafyreidegkszhkidsrt72yl56hsxhse7pbfcmftwedp5ker6el4xvj6wtu,post,2011-08-16 18:25:01+00:00,politifact4306,0,0,cynismes.bsky.social,436,816,
at://did:plc:dtnjsrgqboiyrzxijhgbjyuj/app.bsky.feed.post/3lcsrdqqgrc2h,bafyreibvohs4vcvuntmt7a7oxqnt64caeobgkkwdmkxk3x54j2no3icylq,post,2011-08-16 06:14:06+00:00,politifact4306,0,0,irunrxp.bsky.social,24,1,
at://did:plc:so2fnehffqkhq34asodug5aw/app.bsky.feed.post/3lcodrsia7s2o,bafyreiajdhb2i6sr26zqkdiv4noymjkozcebmqj6cw7dd5dryh7ormxlye,post,2011-08-16 03:55:31+00:00,politifact4306,0,0,jholston.bsky.social,391,428,
at://did:plc:hcm27nu3fr7bapsot77hcvfx/app.bsky.feed.post/3lcgjlosbbz2q,bafyreiganewkwuj5optqxwxavrz7lkhlxmqsnmq76p2m7zfqvuanzq6nj4,post,2011-08-15 20:10:20+00:00,politifact4306,0,0,nwchifiets.bsky.social,719,763,
at://did:plc:hgpm3z4owr2dmu7vlkaadayr/app.bsky.feed.post/3laig5be2su2o,bafyreicccsdjhhaastabjqeitgr4fwwryjte4pv2ldytlbxqt5rvagv3t4,post,2011-08-15 16:16:23+00:00,politifact4306,0,0,countelmdor.bsky.social,109,287,
at://did:plc:5dntkpjyy66umfcksuze3vtm/app.bsky.feed.post/3lcjrdzbv5t2n,bafyreihncckyv6hec2yxcislizv4rejpnroikjzfpfqkkqspo5fzm34pni,post,2011-08-15 14:55:18+00:00,politifact4306,0,0,millbot.bsky.social,1212,1081,
at://did:plc:xnybputj3yhwvef3vilt4oga/app.bsky.feed.post/3lblrcjpyim2i,bafyreiabtxegcdwycwkhtmt32mnd6hbubkqre2grau7mwofgiq6woax7ry,post,2019-02-03 13:43:15+00:00,politifact11416,0,0,receiptmaven.bsky.social,797,1695,
at://did:plc:mrqmvm2mvqxcksd5zwcno7e6/app.bsky.feed.post/3leae2p7uik2w,bafyreih44v77rp3f47wpms7wnhp6sdz3q522hzxvshjvfgepimtb75h2sq,post,2024-12-26 20:51:06.685000+00:00,politifact8152,0,0,whytetara.bsky.social,1087,2021,
at://did:plc:6jmxtdcmffht5owpeyomavqa/app.bsky.feed.post/3ldo7cvyqa22q,bafyreif42kfbc5il2j26rdyc27ny4s7s5gtb2bjyvvpid5y4xw7wdqqonm,post,2024-12-19 15:38:18.224000+00:00,politifact8152,0,0,mjones-coach.bsky.social,4,10,
at://did:plc:us4rdlnhlbg7nhxe2duqp3ld/app.bsky.feed.post/3ld4nkrl3nc2l,bafyreihhwa2ojlvjbfdk5vpuhqbp4gi2ozqtpgqx4mtbbnag7nww4wfddu,post,2024-12-12 16:05:19.118000+00:00,politifact8152,0,0,tickleslarue.bsky.social,324,382,
at://did:plc:ovhv6hgllase7n5czwknpxf3/app.bsky.feed.post/3ld4gi7gm3k2u,bafyreibp42e5j33hyyipdwokrw54frogz5uozm4nobjdujhshfrjauxdjq,post,2024-12-12 13:58:36.798000+00:00,politifact8152,0,0,jonathanmtanguma.bsky.social,54,51,
at://did:plc:ilqzmwy64pr7iuiynrgdodax/app.bsky.feed.post/3lcmw4jna4s24,bafyreif5epfso2oue6aqdg6tx5vracdb5f4td7gtbvukfitc67rzk57hwa,post,2024-12-06 09:55:48.903000+00:00,politifact8152,1,1,exxzackly.bsky.social,1024,1804,
at://did:plc:pon32pbh5yuxyrhfq6x4yo3a/app.bsky.feed.post/3lcfhlbdojk2y,bafyreifkmp4fznzcbykttmeznuagdr4grtrfku6gdrfqii6vi7xk4fmscq,post,2024-12-03 10:46:59.219000+00:00,politifact8152,33,1,mrcolinmurray.bsky.social,6320,68,
at://did:plc:yiap5xvx56h7i7tenkcsmnrx/app.bsky.feed.post/3lcawvgb7p22b,bafyreig4zc63egbzjnfloboeswy3olizjlvu2ehfazc53vqwybduhgajpi,post,2024-12-01 15:37:47.364000+00:00,politifact8152,0,0,kellylynnb.bsky.social,2432,2308,
